timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,
1.76E+12,73,/roller/-353,200,OK,User1 2-5,text,TRUE,,6552,471,10,12,http://172.26.129.146:8080/roller/,73,0,0,,,,,
1.76E+12,35,/roller/roller-ui/login-redirect.rol-363,200,OK,User1 2-3,text,TRUE,,6284,989,10,12,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,0,,,,,
1.76E+12,22,/roller/roller-ui/login-redirect.rol-363-0,302,Found,User1 2-3,,TRUE,,170,499,10,12,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,22,0,0,,,,,
1.76E+12,13,/roller/roller-ui/login-redirect.rol-363-1,200,OK,User1 2-3,text,TRUE,,6114,490,10,12,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76E+12,36,/roller/roller-ui/menu.rol-343,200,OK,User1 2-6,text,TRUE,,6284,1001,10,12,http://172.26.129.146:8080/roller/roller-ui/login.rol,21,0,0,,,,,
1.76E+12,21,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-6,,TRUE,,170,500,10,12,http://172.26.129.146:8080/roller/roller-ui/menu.rol,21,0,0,,,,,
1.76E+12,14,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-6,text,TRUE,,6114,501,10,12,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76E+12,36,/roller/-357,200,OK,User1 2-4,text,TRUE,,6552,452,10,12,http://172.26.129.146:8080/roller/,36,0,0,,,,,
1.76E+12,88,/roller/-627,200,OK,User2 3-1,text,TRUE,,7249,418,2,12,http://172.26.129.146:8080/roller/,88,0,2,,,,,
1.76E+12,108,/roller/roller_j_security_check-338,200,OK,User1 2-8,text,TRUE,,6553,1221,10,12,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,19,0,0,,,,,
1.76E+12,19,/roller/roller_j_security_check-338-0,302,Found,User1 2-8,,TRUE,,259,637,10,12,http://172.26.129.146:8080/roller/roller_j_security_check,19,0,0,,,,,
1.76E+12,89,/roller/roller_j_security_check-338-1,200,OK,User1 2-8,text,TRUE,,6294,584,10,12,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,89,0,0,,,,,
1.76E+12,42,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-9,text,TRUE,,6284,951,10,12,http://172.26.129.146:8080/roller/roller-ui/login.rol,36,0,0,,,,,
1.76E+12,36,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-9,,TRUE,,170,480,10,12,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,36,0,0,,,,,
1.76E+12,6,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-9,text,TRUE,,6114,471,10,12,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,56,/roller/roller-ui/login.rol-340,200,OK,User1 2-8,text,TRUE,,6294,501,12,15,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,56,0,0,,,,,
1.76E+12,128,/roller/roller-ui/register.rol-411,200,OK,User1 2-2,text,TRUE,,56617,474,12,15,http://172.26.129.146:8080/roller/roller-ui/register.rol,75,0,0,,,,,
1.76E+12,95,/roller/-627,200,OK,User2 3-2,text,TRUE,,7249,418,3,15,http://172.26.129.146:8080/roller/,95,0,2,,,,,
1.76E+12,96,/roller/-332,200,OK,User1 2-10,text,TRUE,,7249,356,12,15,http://172.26.129.146:8080/roller/,96,0,2,,,,,
1.76E+12,125,/roller/roller-ui/menu.rol-343,200,OK,User1 2-7,text,TRUE,,6284,1001,12,16,http://172.26.129.146:8080/roller/roller-ui/login.rol,61,0,0,,,,,
1.76E+12,61,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-7,,TRUE,,170,500,12,16,http://172.26.129.146:8080/roller/roller-ui/menu.rol,61,0,0,,,,,
1.76E+12,64,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-7,text,TRUE,,6114,501,12,16,http://172.26.129.146:8080/roller/roller-ui/login.rol,64,0,0,,,,,
1.76E+12,99,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-1,text,TRUE,,4698,882,12,16,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,99,0,0,,,,,
1.76E+12,67,/roller/roller_j_security_check-338,200,OK,User1 2-9,text,TRUE,,6553,1221,12,16,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,5,0,0,,,,,
1.76E+12,5,/roller/roller_j_security_check-338-0,302,Found,User1 2-9,,TRUE,,259,637,12,16,http://172.26.129.146:8080/roller/roller_j_security_check,5,0,0,,,,,
1.76E+12,62,/roller/roller_j_security_check-338-1,200,OK,User1 2-9,text,TRUE,,6294,584,12,16,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,62,0,0,,,,,
1.76E+12,82,/roller/roller-ui/menu.rol-348,200,OK,User1 2-6,text,TRUE,,6284,979,12,16,http://172.26.129.146:8080/roller/roller-ui/login.rol,39,0,0,,,,,
1.76E+12,39,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-6,,TRUE,,170,489,12,16,http://172.26.129.146:8080/roller/roller-ui/menu.rol,39,0,0,,,,,
1.76E+12,42,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-6,text,TRUE,,6114,490,12,16,http://172.26.129.146:8080/roller/roller-ui/login.rol,42,0,0,,,,,
1.76E+12,86,/roller/roller-ui/menu.rol-358,200,OK,User1 2-4,text,TRUE,,6284,941,12,16,http://172.26.129.146:8080/roller/roller-ui/login.rol,48,0,0,,,,,
1.76E+12,48,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-4,,TRUE,,170,470,12,16,http://172.26.129.146:8080/roller/roller-ui/menu.rol,48,0,0,,,,,
