timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,# of messages,,,47855
1.76E+12,43,/roller/roller-services/tagdata/weblog/user1/-544,200,OK,User1 2-86,text,TRUE,,236,530,94,164,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=general,43,0,0,,,,,
1.76E+12,47,/roller/roller-ui/admin/userAdmin.rol-756,200,OK,User2 3-41,text,TRUE,,6284,1034,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,6,/roller/roller-ui/admin/userAdmin.rol-756-0,302,Found,User2 3-41,,TRUE,,170,526,70,164,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,6,0,0,,,,,
1.76E+12,41,/roller/roller-ui/admin/userAdmin.rol-756-1,200,OK,User2 3-41,text,TRUE,,6114,508,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,41,0,0,,,,,
1.76E+12,48,/roller/roller-ui/admin/globalConfig.rol-754,200,OK,User2 3-6,text,TRUE,,6284,1133,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,6,/roller/roller-ui/admin/globalConfig.rol-754-0,302,Found,User2 3-6,,TRUE,,170,577,70,164,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig.rol?weblog=,6,0,0,,,,,
1.76E+12,42,/roller/roller-ui/admin/globalConfig.rol-754-1,200,OK,User2 3-6,text,TRUE,,6114,556,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,42,0,0,,,,,
1.76E+12,45,/roller/roller-ui/authoring/entryAdd.rol-530,200,OK,User1 2-48,text,TRUE,,6365,1025,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,3,,,,,
1.76E+12,15,/roller/roller-ui/authoring/entryAdd.rol-530-0,302,Found,User1 2-48,,TRUE,,251,524,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=48,15,0,3,,,,,
1.76E+12,29,/roller/roller-ui/authoring/entryAdd.rol-530-1,200,OK,User1 2-48,text,TRUE,,6114,501,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,29,0,0,,,,,
1.76E+12,40,/roller/roller-ui/admin/globalConfig.rol-783,200,OK,User2 3-25,text,TRUE,,6284,1037,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,
1.76E+12,11,/roller/roller-ui/admin/globalConfig.rol-783-0,302,Found,User2 3-25,,TRUE,,170,529,70,164,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig.rol?weblog=,11,0,0,,,,,
1.76E+12,28,/roller/roller-ui/admin/globalConfig.rol-783-1,200,OK,User2 3-25,text,TRUE,,6114,508,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,28,0,0,,,,,
1.76E+12,49,/roller/roller-ui/admin/cacheInfo.rol-780,200,OK,User2 3-72,text,TRUE,,6284,1050,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,0,,,,,
1.76E+12,16,/roller/roller-ui/admin/cacheInfo.rol-780-0,302,Found,User2 3-72,,TRUE,,170,534,70,164,http://172.26.129.146:8080/roller/roller-ui/admin/cacheInfo.rol?weblog=,16,0,0,,,,,
1.76E+12,33,/roller/roller-ui/admin/cacheInfo.rol-780-1,200,OK,User2 3-72,text,TRUE,,6114,516,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,33,0,0,,,,,
1.76E+12,42,/roller/roller-ui/admin/userAdmin.rol-776,200,OK,User2 3-97,text,TRUE,,6284,1024,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,
1.76E+12,10,/roller/roller-ui/admin/userAdmin.rol-776-0,302,Found,User2 3-97,,TRUE,,170,521,70,164,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,10,0,0,,,,,
1.76E+12,32,/roller/roller-ui/admin/userAdmin.rol-776-1,200,OK,User2 3-97,text,TRUE,,6114,503,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,32,0,0,,,,,
1.76E+12,44,/roller/roller-ui/menu.rol-774,200,OK,User2 3-86,text,TRUE,,6284,1031,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,
1.76E+12,10,/roller/roller-ui/menu.rol-774-0,302,Found,User2 3-86,,TRUE,,170,515,70,164,http://172.26.129.146:8080/roller/roller-ui/menu.rol,10,0,0,,,,,
1.76E+12,34,/roller/roller-ui/menu.rol-774-1,200,OK,User2 3-86,text,TRUE,,6114,516,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,34,0,0,,,,,
1.76E+12,15,/roller/roller-services/tagdata/weblog/user1/-544,200,OK,User1 2-91,text,TRUE,,236,530,94,164,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=general,15,0,0,,,,,
1.76E+12,51,/roller/roller-ui/admin/userAdmin.rol-781,200,OK,User2 3-59,text,TRUE,,6284,1034,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,0,,,,,
1.76E+12,22,/roller/roller-ui/admin/userAdmin.rol-781-0,302,Found,User2 3-59,,TRUE,,170,526,70,164,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,22,0,0,,,,,
1.76E+12,29,/roller/roller-ui/admin/userAdmin.rol-781-1,200,OK,User2 3-59,text,TRUE,,6114,508,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,29,0,0,,,,,
1.76E+12,16,/roller/roller-ui/profile.rol-727,200,OK,User2 3-14,text,TRUE,,6284,980,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,6,/roller/roller-ui/profile.rol-727-0,302,Found,User2 3-14,,TRUE,,170,491,70,164,http://172.26.129.146:8080/roller/roller-ui/profile.rol,6,0,0,,,,,
1.76E+12,10,/roller/roller-ui/profile.rol-727-1,200,OK,User2 3-14,text,TRUE,,6114,489,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,
1.76E+12,42,/roller/roller-ui/login-redirect.rol-517,200,OK,User1 2-57,text,TRUE,,6284,951,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,9,/roller/roller-ui/login-redirect.rol-517-0,302,Found,User1 2-57,,TRUE,,170,480,94,164,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,9,0,0,,,,,
1.76E+12,33,/roller/roller-ui/login-redirect.rol-517-1,200,OK,User1 2-57,text,TRUE,,6114,471,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,33,0,0,,,,,
1.76E+12,51,/roller/roller-ui/authoring/entries.rol-535,200,OK,User1 2-32,text,TRUE,,6284,1052,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,7,/roller/roller-ui/authoring/entries.rol-535-0,302,Found,User1 2-32,,TRUE,,170,537,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=32,7,0,0,,,,,
1.76E+12,44,/roller/roller-ui/authoring/entries.rol-535-1,200,OK,User1 2-32,text,TRUE,,6114,515,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,44,0,0,,,,,
1.76E+12,50,/roller/roller-ui/login-redirect.rol-763,200,OK,User2 3-90,text,TRUE,,6284,951,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76E+12,4,/roller/roller-ui/login-redirect.rol-763-0,302,Found,User2 3-90,,TRUE,,170,480,70,164,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,4,0,0,,,,,
1.76E+12,46,/roller/roller-ui/login-redirect.rol-763-1,200,OK,User2 3-90,text,TRUE,,6114,471,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,46,0,0,,,,,
1.76E+12,30,/roller/roller-ui/admin/globalConfig!save.rol-755,200,OK,User2 3-10,text,TRUE,,6284,2211,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,23,0,0,,,,,
1.76E+12,23,/roller/roller-ui/admin/globalConfig!save.rol-755-0,302,Found,User2 3-10,,TRUE,,170,1617,70,164,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig!save.rol,23,0,0,,,,,
1.76E+12,7,/roller/roller-ui/admin/globalConfig!save.rol-755-1,200,OK,User2 3-10,text,TRUE,,6114,594,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,49,/roller/roller-ui/logout.rol-603,200,OK,User1 2-68,text,TRUE,,7803,1012,94,164,http://172.26.129.146:8080/roller/,13,0,0,,,,,
1.76E+12,13,/roller/roller-ui/logout.rol-603-0,302,Found,User1 2-68,text,TRUE,,293,516,94,164,http://172.26.129.146:8080/roller/roller-ui/logout.rol,13,0,0,,,,,
1.76E+12,36,/roller/roller-ui/logout.rol-603-1,200,OK,User1 2-68,text,TRUE,,7510,496,94,164,http://172.26.129.146:8080/roller/,36,0,0,,,,,
1.76E+12,52,/roller/roller-ui/authoring/comments!query.rol-601,200,OK,User1 2-18,text,TRUE,,6284,1349,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76E+12,4,/roller/roller-ui/authoring/comments!query.rol-601-0,302,Found,User1 2-18,,TRUE,,170,757,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!query.rol,4,0,0,,,,,
1.76E+12,48,/roller/roller-ui/authoring/comments!query.rol-601-1,200,OK,User1 2-18,text,TRUE,,6114,592,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,48,0,0,,,,,
1.76E+12,20,/roller/5/resource/css/style.css-556,200,OK,User1 2-5,text,TRUE,,4397,426,94,164,http://172.26.129.146:8080/roller/5/resource/css/style.css,20,0,0,,,,,
1.76E+12,31,/roller/roller-ui/authoring/userdata-777,200,OK,User2 3-78,text,TRUE,,6284,819,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,18,0,0,,,,,
1.76E+12,18,/roller/roller-ui/authoring/userdata-777-0,302,Found,User2 3-78,,TRUE,,170,419,70,164,http://172.26.129.146:8080/roller/roller-ui/authoring/userdata?length=50,18,0,0,,,,,
1.76E+12,13,/roller/roller-ui/authoring/userdata-777-1,200,OK,User2 3-78,text,TRUE,,6114,400,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76E+12,22,/roller/roller-ui/authoring/entries.rol-550,200,OK,User1 2-100,text,TRUE,,6284,1167,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,9,/roller/roller-ui/authoring/entries.rol-550-0,302,Found,User1 2-100,,TRUE,,170,595,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=100,9,0,0,,,,,
1.76E+12,13,/roller/roller-ui/authoring/entries.rol-550-1,200,OK,User1 2-100,text,TRUE,,6114,572,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,
1.76E+12,38,/roller/roller-ui/authoring/entryAdd.rol-771,200,OK,User2 3-87,text,TRUE,,6365,1007,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,3,,,,,
1.76E+12,15,/roller/roller-ui/authoring/entryAdd.rol-771-0,302,Found,User2 3-87,,TRUE,,251,517,70,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test87,15,0,3,,,,,
1.76E+12,23,/roller/roller-ui/authoring/entryAdd.rol-771-1,200,OK,User2 3-87,text,TRUE,,6114,490,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,23,0,0,,,,,
1.76E+12,55,/roller/roller-ui/authoring/entries.rol-534,200,OK,User1 2-64,text,TRUE,,6284,1054,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,
1.76E+12,11,/roller/roller-ui/authoring/entries.rol-534-0,302,Found,User1 2-64,,TRUE,,170,538,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=64,11,0,0,,,,,
1.76E+12,44,/roller/roller-ui/authoring/entries.rol-534-1,200,OK,User1 2-64,text,TRUE,,6114,516,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,43,0,0,,,,,
1.76E+12,439,/roller/roller-ui/logout.rol-512,200,OK,User1 2-52,text,TRUE,,7803,924,94,164,http://172.26.129.146:8080/roller/,227,0,5,,,,,
1.76E+12,227,/roller/roller-ui/logout.rol-512-0,302,Found,User1 2-52,text,TRUE,,293,472,94,164,http://172.26.129.146:8080/roller/roller-ui/logout.rol,227,0,5,,,,,
1.76E+12,212,/roller/roller-ui/logout.rol-512-1,200,OK,User1 2-52,text,TRUE,,7510,452,94,164,http://172.26.129.146:8080/roller/,212,0,0,,,,,
1.76E+12,40,/roller/roller-ui/authoring/entryAdd.rol-530,200,OK,User1 2-45,text,TRUE,,6365,1025,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,2,,,,,
1.76E+12,15,/roller/roller-ui/authoring/entryAdd.rol-530-0,302,Found,User1 2-45,,TRUE,,251,524,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=45,15,0,2,,,,,
1.76E+12,24,/roller/roller-ui/authoring/entryAdd.rol-530-1,200,OK,User1 2-45,text,TRUE,,6114,501,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,24,0,0,,,,,
1.76E+12,46,/roller/roller-services/tagdata/weblog/user1/-544,200,OK,User1 2-50,text,TRUE,,236,530,94,164,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=general,46,0,0,,,,,
1.76E+12,56,/roller/roller-ui/authoring/comments!query.rol-601,200,OK,User1 2-8,text,TRUE,,6284,1348,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76E+12,13,/roller/roller-ui/authoring/comments!query.rol-601-0,302,Found,User1 2-8,,TRUE,,170,756,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!query.rol,13,0,0,,,,,
1.76E+12,43,/roller/roller-ui/authoring/comments!query.rol-601-1,200,OK,User1 2-8,text,TRUE,,6114,592,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,43,0,0,,,,,
1.76E+12,56,/roller/roller-ui/admin/commonPingTargets.rol-738,200,OK,User2 3-31,text,TRUE,,6284,1070,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,9,/roller/roller-ui/admin/commonPingTargets.rol-738-0,302,Found,User2 3-31,,TRUE,,170,548,70,164,http://172.26.129.146:8080/roller/roller-ui/admin/commonPingTargets.rol?weblog=,9,0,0,,,,,
1.76E+12,47,/roller/roller-ui/admin/commonPingTargets.rol-738-1,200,OK,User2 3-31,text,TRUE,,6114,522,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,47,0,0,,,,,
1.76E+12,68,/roller/roller-ui/authoring/comments!query.rol-601,200,OK,User1 2-35,text,TRUE,,6284,1349,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,9,/roller/roller-ui/authoring/comments!query.rol-601-0,302,Found,User1 2-35,,TRUE,,170,757,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!query.rol,9,0,0,,,,,
1.76E+12,59,/roller/roller-ui/authoring/comments!query.rol-601-1,200,OK,User1 2-35,text,TRUE,,6114,592,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,58,0,0,,,,,
1.76E+12,50,/roller/roller-ui/admin/globalConfig.rol-775,200,OK,User2 3-64,text,TRUE,,6284,991,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,9,/roller/roller-ui/admin/globalConfig.rol-775-0,302,Found,User2 3-64,,TRUE,,170,502,70,164,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig.rol,9,0,0,,,,,
1.76E+12,41,/roller/roller-ui/admin/globalConfig.rol-775-1,200,OK,User2 3-64,text,TRUE,,6114,489,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,41,0,0,,,,,
1.76E+12,60,/roller/roller-ui/authoring/entryAdd.rol-771,200,OK,User2 3-67,text,TRUE,,6365,1007,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,9,,,,,
1.76E+12,15,/roller/roller-ui/authoring/entryAdd.rol-771-0,302,Found,User2 3-67,,TRUE,,251,517,70,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test67,15,0,9,,,,,
1.76E+12,45,/roller/roller-ui/authoring/entryAdd.rol-771-1,200,OK,User2 3-67,text,TRUE,,6114,490,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,44,0,0,,,,,
1.76E+12,22,/roller/roller-ui/authoring/entryEdit.rol-551,200,OK,User1 2-82,text,TRUE,,6284,1099,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76E+12,3,/roller/roller-ui/authoring/entryEdit.rol-551-0,302,Found,User1 2-82,,TRUE,,170,584,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol?weblog=82&bean.id=953bbeda-60a6-46ef-9940-9543690bd225,3,0,0,,,,,
1.76E+12,19,/roller/roller-ui/authoring/entryEdit.rol-551-1,200,OK,User1 2-82,text,TRUE,,6114,515,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,19,0,0,,,,,
1.76E+12,60,/roller/roller-ui/authoring/userdata-782,200,OK,User2 3-58,text,TRUE,,6284,819,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,
1.76E+12,11,/roller/roller-ui/authoring/userdata-782-0,302,Found,User2 3-58,,TRUE,,170,419,70,164,http://172.26.129.146:8080/roller/roller-ui/authoring/userdata?length=50,11,0,0,,,,,
1.76E+12,49,/roller/roller-ui/authoring/userdata-782-1,200,OK,User2 3-58,text,TRUE,,6114,400,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,49,0,0,,,,,
1.76E+12,52,/roller/roller-ui/logout.rol-603,200,OK,User1 2-21,text,TRUE,,7803,1012,94,164,http://172.26.129.146:8080/roller/,12,0,0,,,,,
1.76E+12,12,/roller/roller-ui/logout.rol-603-0,302,Found,User1 2-21,text,TRUE,,293,516,94,164,http://172.26.129.146:8080/roller/roller-ui/logout.rol,12,0,0,,,,,
1.76E+12,40,/roller/roller-ui/logout.rol-603-1,200,OK,User1 2-21,text,TRUE,,7510,496,94,164,http://172.26.129.146:8080/roller/,40,0,0,,,,,
1.76E+12,72,/roller/roller-ui/login-redirect.rol-763,200,OK,User2 3-17,text,TRUE,,6284,951,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,23,0,0,,,,,
1.76E+12,23,/roller/roller-ui/login-redirect.rol-763-0,302,Found,User2 3-17,,TRUE,,170,480,70,164,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,23,0,0,,,,,
1.76E+12,49,/roller/roller-ui/login-redirect.rol-763-1,200,OK,User2 3-17,text,TRUE,,6114,471,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,48,0,0,,,,,
1.76E+12,71,/roller/roller-ui/authoring/entries.rol-602,200,OK,User1 2-14,text,TRUE,,6284,1040,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,0,,,,,
1.76E+12,22,/roller/roller-ui/authoring/entries.rol-602-0,302,Found,User1 2-14,,TRUE,,170,531,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=14,22,0,0,,,,,
1.76E+12,49,/roller/roller-ui/authoring/entries.rol-602-1,200,OK,User1 2-14,text,TRUE,,6114,509,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,49,0,0,,,,,
1.76E+12,69,/roller/-760,200,OK,User2 3-94,text,TRUE,,7429,489,70,164,http://172.26.129.146:8080/roller/,69,0,0,,,,,
1.76E+12,65,/roller/roller-ui/authoring/entryAdd.rol-771,200,OK,User2 3-100,text,TRUE,,6365,1008,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,45,0,11,,,,,
1.76E+12,45,/roller/roller-ui/authoring/entryAdd.rol-771-0,302,Found,User2 3-100,,TRUE,,251,518,70,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test100,45,0,11,,,,,
1.76E+12,19,/roller/roller-ui/authoring/entryAdd.rol-771-1,200,OK,User2 3-100,text,TRUE,,6114,490,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,19,0,0,,,,,
1.76E+12,24,/roller/roller-ui/authoring/userdata-777,200,OK,User2 3-97,text,TRUE,,6284,819,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76E+12,3,/roller/roller-ui/authoring/userdata-777-0,302,Found,User2 3-97,,TRUE,,170,419,70,164,http://172.26.129.146:8080/roller/roller-ui/authoring/userdata?length=50,3,0,0,,,,,
1.76E+12,21,/roller/roller-ui/authoring/userdata-777-1,200,OK,User2 3-97,text,TRUE,,6114,400,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,21,0,0,,,,,
1.76E+12,76,/roller/-786,200,OK,User2 3-51,text,TRUE,,7429,492,70,164,http://172.26.129.146:8080/roller/,76,0,0,,,,,
1.76E+12,27,/roller/roller-ui/authoring/entryAdd.rol-545,200,OK,User1 2-86,text,TRUE,,6284,1737,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,
1.76E+12,5,/roller/roller-ui/authoring/entryAdd.rol-545-0,302,Found,User1 2-86,,TRUE,,170,1138,94,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol,5,0,0,,,,,
1.76E+12,22,/roller/roller-ui/authoring/entryAdd.rol-545-1,200,OK,User1 2-86,text,TRUE,,6114,599,94,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,0,,,,,
1.76E+12,68,/roller/-786,200,OK,User2 3-52,text,TRUE,,7429,492,70,164,http://172.26.129.146:8080/roller/,67,0,0,,,,,
1.76E+12,70,/roller/roller-ui/authoring/entries.rol-725,200,OK,User2 3-18,text,TRUE,,6284,1060,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,64,0,0,,,,,
1.76E+12,64,/roller/roller-ui/authoring/entries.rol-725-0,302,Found,User2 3-18,,TRUE,,170,543,70,164,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=admin1,64,0,0,,,,,
1.76E+12,5,/roller/roller-ui/authoring/entries.rol-725-1,200,OK,User2 3-18,text,TRUE,,6114,517,70,164,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,
1.76E+12,77,/roller/roller-ui/admin/userAdmin.rol-781,200,OK,User2 3-39,text,TRUE,,6284,1034,68,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,70,0,0,,,,,
1.76E+12,70,/roller/roller-ui/admin/userAdmin.rol-781-0,302,Found,User2 3-39,,TRUE,,170,526,68,162,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,70,0,0,,,,,
1.76E+12,7,/roller/roller-ui/admin/userAdmin.rol-781-1,200,OK,User2 3-39,text,TRUE,,6114,508,68,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,75,/roller/roller-ui/admin/globalCommentManagement.rol-778,200,OK,User2 3-74,text,TRUE,,6284,1048,68,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,
1.76E+12,12,/roller/roller-ui/admin/globalCommentManagement.rol-778-0,302,Found,User2 3-74,,TRUE,,170,540,68,162,http://172.26.129.146:8080/roller/roller-ui/admin/globalCommentManagement.rol?weblog=,12,0,0,,,,,
1.76E+12,63,/roller/roller-ui/admin/globalCommentManagement.rol-778-1,200,OK,User2 3-74,text,TRUE,,6114,508,68,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,63,0,0,,,,,
1.76E+12,47,/roller/roller-ui/authoring/entryEdit.rol-552,200,OK,User1 2-90,text,TRUE,,6284,1894,94,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,
1.76E+12,17,/roller/roller-ui/authoring/entryEdit.rol-552-0,302,Found,User1 2-90,,TRUE,,170,1249,94,162,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol,17,0,0,,,,,
1.76E+12,30,/roller/roller-ui/authoring/entryEdit.rol-552-1,200,OK,User1 2-90,text,TRUE,,6114,645,94,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,30,0,0,,,,,
1.76E+12,60,/roller/roller-ui/admin/userAdmin.rol-781,200,OK,User2 3-85,text,TRUE,,6284,1034,68,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,52,0,0,,,,,
1.76E+12,52,/roller/roller-ui/admin/userAdmin.rol-781-0,302,Found,User2 3-85,,TRUE,,170,526,68,162,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,52,0,0,,,,,
1.76E+12,8,/roller/roller-ui/admin/userAdmin.rol-781-1,200,OK,User2 3-85,text,TRUE,,6114,508,68,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,
1.76E+12,74,/roller/roller-ui/authoring/entries.rol-535,200,OK,User1 2-31,text,TRUE,,6284,1052,94,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76E+12,13,/roller/roller-ui/authoring/entries.rol-535-0,302,Found,User1 2-31,,TRUE,,170,537,94,162,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=31,13,0,0,,,,,
1.76E+12,61,/roller/roller-ui/authoring/entries.rol-535-1,200,OK,User1 2-31,text,TRUE,,6114,515,94,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,61,0,0,,,,,
1.76E+12,82,/roller/roller-ui/authoring/entryAdd.rol-545,200,OK,User1 2-88,text,TRUE,,6284,1737,94,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,6,/roller/roller-ui/authoring/entryAdd.rol-545-0,302,Found,User1 2-88,,TRUE,,170,1138,94,162,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol,6,0,0,,,,,
1.76E+12,66,/roller/roller-ui/admin/userAdmin.rol-776,200,OK,User2 3-38,text,TRUE,,6284,1024,68,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,18,0,0,,,,,
1.76E+12,76,/roller/roller-ui/authoring/entryAdd.rol-545-1,200,OK,User1 2-88,text,TRUE,,6114,599,94,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,75,0,0,,,,,
1.76E+12,18,/roller/roller-ui/admin/userAdmin.rol-776-0,302,Found,User2 3-38,,TRUE,,170,521,68,162,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,18,0,0,,,,,
1.76E+12,48,/roller/roller-ui/admin/userAdmin.rol-776-1,200,OK,User2 3-38,text,TRUE,,6114,503,68,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,48,0,0,,,,,
1.76E+12,77,/roller/roller-ui/admin/globalCommentManagement.rol-778,200,OK,User2 3-26,text,TRUE,,6284,1048,68,162,http://172.26.129.146:8080/roller/roller-ui/login.rol,65,0,0,,,,,
1.76E+12,65,/roller/roller-ui/admin/globalCommentManagement.rol-778-0,302,Found,User2 3-26,,TRUE,,170,540,68,162,http://172.26.129.146:8080/roller/roller-ui/admin/globalCommentManagement.rol?weblog=,65,0,0,,,,,
