timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,# of requests,,,,49189
1.76344E+12,21,/roller/roller-ui/authoring/themedata-494,200,OK,User1 2-98,text,TRUE,,6284,896,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/authoring/themedata-494-0,302,Found,User1 2-98,,TRUE,,170,453,97,188,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,3,0,0,,,,,,
1.76344E+12,17,/roller/roller-ui/authoring/themedata-494-1,200,OK,User1 2-98,text,TRUE,,6114,443,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/authoring/entryAdd.rol-530,200,OK,User1 2-56,text,TRUE,,6284,1025,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,4,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entryAdd.rol-530-0,302,Found,User1 2-56,,TRUE,,170,524,97,188,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=56,6,0,4,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entryAdd.rol-530-1,200,OK,User1 2-56,text,TRUE,,6114,501,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,7,/roller/CommentAuthenticatorServlet-578,200,OK,User1 2-63,text,TRUE,,320,409,97,188,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=63,7,0,0,,,,,,
1.76344E+12,16,/roller/roller-ui/admin/globalCommentManagement.rol-778,200,OK,User2 3-8,text,TRUE,,6284,1048,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/admin/globalCommentManagement.rol-778-0,302,Found,User2 3-8,,TRUE,,170,540,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/globalCommentManagement.rol?weblog=,7,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/admin/globalCommentManagement.rol-778-1,200,OK,User2 3-8,text,TRUE,,6114,508,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76344E+12,23,/roller/roller-ui/authoring/userdata-731,200,OK,User2 3-66,text,TRUE,,6284,819,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/userdata-731-0,302,Found,User2 3-66,,TRUE,,170,419,91,188,http://172.26.129.146:8080/roller/roller-ui/authoring/userdata?length=50,6,0,0,,,,,,
1.76344E+12,17,/roller/roller-ui/authoring/userdata-731-1,200,OK,User2 3-66,text,TRUE,,6114,400,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/authoring/entryAdd.rol-543,200,OK,User1 2-57,text,TRUE,,6284,1049,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76344E+12,2,/roller/roller-ui/authoring/entryAdd.rol-543-0,302,Found,User1 2-57,,TRUE,,170,536,97,188,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=57,2,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/authoring/entryAdd.rol-543-1,200,OK,User1 2-57,text,TRUE,,6114,513,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76344E+12,21,/roller/roller-ui/authoring/entries.rol-539,200,OK,User1 2-95,text,TRUE,,6284,1054,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/authoring/entries.rol-539-0,302,Found,User1 2-95,,TRUE,,170,538,97,188,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=95,4,0,0,,,,,,
1.76344E+12,17,/roller/roller-ui/authoring/entries.rol-539-1,200,OK,User1 2-95,text,TRUE,,6114,516,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,,
1.76344E+12,27,/roller/roller-ui/admin/globalCommentManagement.rol-778,200,OK,User2 3-2,text,TRUE,,6284,1048,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/admin/globalCommentManagement.rol-778-0,302,Found,User2 3-2,,TRUE,,170,540,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/globalCommentManagement.rol?weblog=,9,0,0,,,,,,
1.76344E+12,18,/roller/roller-ui/admin/globalCommentManagement.rol-778-1,200,OK,User2 3-2,text,TRUE,,6114,508,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,,
1.76344E+12,24,/roller/roller-ui/admin/modifyUser.rol-736,200,OK,User2 3-41,text,TRUE,,6284,1672,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/admin/modifyUser.rol-736-0,302,Found,User2 3-41,,TRUE,,170,1042,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/modifyUser.rol,6,0,0,,,,,,
1.76344E+12,18,/roller/roller-ui/admin/modifyUser.rol-736-1,200,OK,User2 3-41,text,TRUE,,6114,630,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,18,0,0,,,,,,
1.76344E+12,21,/roller/roller-ui/authoring/entryRemove.rol-541,200,OK,User1 2-84,text,TRUE,,6284,1196,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/authoring/entryRemove.rol-541-0,302,Found,User1 2-84,,TRUE,,170,634,97,188,http://172.26.129.146:8080/roller/roller-ui/authoring/entryRemove.rol?weblog=84&removeId=86112680-2d8d-4ffc-975d-33b6fcda1274,7,0,0,,,,,,
1.76344E+12,14,/roller/roller-ui/authoring/entryRemove.rol-541-1,200,OK,User1 2-84,text,TRUE,,6114,562,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,,,,,
1.76344E+12,23,/roller/roller-ui/admin/globalCommentManagement.rol-778,200,OK,User2 3-87,text,TRUE,,6284,1048,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,18,0,0,,,,,,
1.76344E+12,18,/roller/roller-ui/admin/globalCommentManagement.rol-778-0,302,Found,User2 3-87,,TRUE,,170,540,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/globalCommentManagement.rol?weblog=,18,0,0,,,,,,
1.76344E+12,5,/roller/roller-ui/admin/globalCommentManagement.rol-778-1,200,OK,User2 3-87,text,TRUE,,6114,508,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,10,/roller/roller-ui/authoring/entryRemove!remove.rol-542,200,OK,User1 2-88,text,TRUE,,6284,1421,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/authoring/entryRemove!remove.rol-542-0,302,Found,User1 2-88,,TRUE,,170,773,97,188,http://172.26.129.146:8080/roller/roller-ui/authoring/entryRemove!remove.rol,4,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entryRemove!remove.rol-542-1,200,OK,User1 2-88,text,TRUE,,6114,648,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,11,/roller/roller-ui/authoring/entryAdd.rol-538,200,OK,User1 2-40,text,TRUE,,6284,1057,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/authoring/entryAdd.rol-538-0,302,Found,User1 2-40,,TRUE,,170,540,97,188,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=40,3,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/authoring/entryAdd.rol-538-1,200,OK,User1 2-40,text,TRUE,,6114,517,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/admin/modifyUser.rol-736,200,OK,User2 3-43,text,TRUE,,6284,1672,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76344E+12,5,/roller/roller-ui/admin/modifyUser.rol-736-0,302,Found,User2 3-43,,TRUE,,170,1042,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/modifyUser.rol,5,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/admin/modifyUser.rol-736-1,200,OK,User2 3-43,text,TRUE,,6114,630,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76344E+12,37,/roller/roller-ui/admin/commonPingTargets.rol-779,200,OK,User2 3-1,text,TRUE,,6284,1070,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/admin/commonPingTargets.rol-779-0,302,Found,User2 3-1,,TRUE,,170,548,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/commonPingTargets.rol?weblog=,9,0,0,,,,,,
1.76344E+12,28,/roller/roller-ui/admin/commonPingTargets.rol-779-1,200,OK,User2 3-1,text,TRUE,,6114,522,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,28,0,0,,,,,,
1.76344E+12,14,/roller/roller-ui/admin/globalConfig.rol-741,200,OK,User2 3-36,text,TRUE,,6284,1037,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/admin/globalConfig.rol-741-0,302,Found,User2 3-36,,TRUE,,170,529,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig.rol?weblog=,3,0,0,,,,,,
1.76344E+12,11,/roller/roller-ui/admin/globalConfig.rol-741-1,200,OK,User2 3-36,text,TRUE,,6114,508,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/admin/commonPingTargets.rol-779,200,OK,User2 3-2,text,TRUE,,6284,1070,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76344E+12,2,/roller/roller-ui/admin/commonPingTargets.rol-779-0,302,Found,User2 3-2,,TRUE,,170,548,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/commonPingTargets.rol?weblog=,2,0,0,,,,,,
1.76344E+12,5,/roller/roller-ui/admin/commonPingTargets.rol-779-1,200,OK,User2 3-2,text,TRUE,,6114,522,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/admin/modifyUser.rol-732,200,OK,User2 3-66,text,TRUE,,6284,1074,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76344E+12,2,/roller/roller-ui/admin/modifyUser.rol-732-0,302,Found,User2 3-66,,TRUE,,170,566,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/modifyUser.rol?salt=7GuYG3eOspJUWiTk9I7l&bean.userName=test66,2,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/admin/modifyUser.rol-732-1,200,OK,User2 3-66,text,TRUE,,6114,508,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,20,/roller/-760,200,OK,User2 3-86,text,TRUE,,6552,489,91,188,http://172.26.129.146:8080/roller/,20,0,0,,,,,,
1.76344E+12,8,/roller/roller-services/tagdata/weblog/user1/-544,200,OK,User1 2-57,text,TRUE,,236,530,97,188,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=general,8,0,0,,,,,,
1.76344E+12,37,/roller/roller-ui/admin/commonPingTargets.rol-738,200,OK,User2 3-97,text,TRUE,,6284,1070,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76344E+12,5,/roller/roller-ui/admin/commonPingTargets.rol-738-0,302,Found,User2 3-97,,TRUE,,170,548,91,188,http://172.26.129.146:8080/roller/roller-ui/admin/commonPingTargets.rol?weblog=,5,0,0,,,,,,
1.76344E+12,32,/roller/roller-ui/admin/commonPingTargets.rol-738-1,200,OK,User2 3-97,text,TRUE,,6114,522,91,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,32,0,0,,,,,,
1.76344E+12,10,/roller/roller-ui/authoring/entryEdit.rol-540,200,OK,User1 2-95,text,TRUE,,6284,1099,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76344E+12,2,/roller/roller-ui/authoring/entryEdit.rol-540-0,302,Found,User1 2-95,,TRUE,,170,584,97,188,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol?weblog=95&bean.id=86112680-2d8d-4ffc-975d-33b6fcda1274,2,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/authoring/entryEdit.rol-540-1,200,OK,User1 2-95,text,TRUE,,6114,515,97,188,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,52,/roller/-605,200,OK,User1 2-38,text,TRUE,,6552,496,97,188,http://172.26.129.146:8080/roller/,52,0,0,,,,,,
1.76344E+12,17,/roller/roller-ui/admin/cacheInfo.rol-780,200,OK,User2 3-40,text,TRUE,,6284,1050,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/authoring/entryAdd.rol-543,200,OK,User1 2-88,text,TRUE,,6284,1049,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/admin/cacheInfo.rol-780-0,302,Found,User2 3-40,,TRUE,,170,534,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/cacheInfo.rol?weblog=,4,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/admin/cacheInfo.rol-780-1,200,OK,User2 3-40,text,TRUE,,6114,516,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/authoring/entryAdd.rol-543-0,302,Found,User1 2-88,,TRUE,,170,536,96,187,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=88,4,0,0,,,,,,
1.76344E+12,5,/roller/roller-ui/authoring/entryAdd.rol-543-1,200,OK,User1 2-88,text,TRUE,,6114,513,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76344E+12,4,/roller/CommentAuthenticatorServlet-578,200,OK,User1 2-12,text,TRUE,,319,409,96,187,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=12,4,0,0,,,,,,
1.76344E+12,15,/roller/roller-ui/admin/commonPingTargets.rol-779,200,OK,User2 3-8,text,TRUE,,6284,1070,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/admin/commonPingTargets.rol-779-0,302,Found,User2 3-8,,TRUE,,170,548,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/commonPingTargets.rol?weblog=,6,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/admin/commonPingTargets.rol-779-1,200,OK,User2 3-8,text,TRUE,,6114,522,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/admin/userAdmin.rol-742,200,OK,User2 3-36,text,TRUE,,6284,1040,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/admin/userAdmin.rol-742-0,302,Found,User2 3-36,,TRUE,,170,529,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,3,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/admin/userAdmin.rol-742-1,200,OK,User2 3-36,text,TRUE,,6114,511,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76344E+12,5,/roller/images/add.png-739,200,OK,User2 3-97,bin,TRUE,,1073,487,91,187,http://172.26.129.146:8080/roller/images/add.png,5,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/admin/commonPingTargets.rol-779,200,OK,User2 3-87,text,TRUE,,6284,1070,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/admin/commonPingTargets.rol-779-0,302,Found,User2 3-87,,TRUE,,170,548,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/commonPingTargets.rol?weblog=,4,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/admin/commonPingTargets.rol-779-1,200,OK,User2 3-87,text,TRUE,,6114,522,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/admin/cacheInfo.rol-780,200,OK,User2 3-2,text,TRUE,,6284,1050,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/admin/cacheInfo.rol-780-0,302,Found,User2 3-2,,TRUE,,170,534,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/cacheInfo.rol?weblog=,3,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/admin/cacheInfo.rol-780-1,200,OK,User2 3-2,text,TRUE,,6114,516,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,26,/roller/roller-ui/logout.rol-784,200,OK,User2 3-4,text,TRUE,,6926,1004,91,187,http://172.26.129.146:8080/roller/,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/logout.rol-784-0,302,Found,User2 3-4,text,TRUE,,293,512,91,187,http://172.26.129.146:8080/roller/roller-ui/logout.rol,3,0,0,,,,,,
1.76344E+12,23,/roller/roller-ui/logout.rol-784-1,200,OK,User2 3-4,text,TRUE,,6633,492,91,187,http://172.26.129.146:8080/roller/,23,0,0,,,,,,
1.76344E+12,22,/roller/roller-ui/authoring/weblogConfig.rol-495,200,OK,User1 2-98,text,TRUE,,6284,1061,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/authoring/weblogConfig.rol-495-0,302,Found,User1 2-98,,TRUE,,170,544,96,187,http://172.26.129.146:8080/roller/roller-ui/authoring/weblogConfig.rol?weblog=98,3,0,0,,,,,,
1.76344E+12,19,/roller/roller-ui/authoring/weblogConfig.rol-495-1,200,OK,User1 2-98,text,TRUE,,6114,517,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,19,0,0,,,,,,
1.76344E+12,18,/roller/roller-ui/admin/globalCommentManagement.rol-737,200,OK,User2 3-41,text,TRUE,,6284,1034,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/admin/globalCommentManagement.rol-737-0,302,Found,User2 3-41,,TRUE,,170,533,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/globalCommentManagement.rol?weblog=,4,0,0,,,,,,
1.76344E+12,14,/roller/roller-ui/admin/globalCommentManagement.rol-737-1,200,OK,User2 3-41,text,TRUE,,6114,501,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,,,,,
1.76344E+12,12,/roller/roller-ui/admin/modifyUser.rol-736,200,OK,User2 3-66,text,TRUE,,6284,1672,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/admin/modifyUser.rol-736-0,302,Found,User2 3-66,,TRUE,,170,1042,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/modifyUser.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/admin/modifyUser.rol-736-1,200,OK,User2 3-66,text,TRUE,,6114,630,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,18,/roller/roller-ui/authoring/entryRemove!remove.rol-542,200,OK,User1 2-84,text,TRUE,,6284,1421,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entryRemove!remove.rol-542-0,302,Found,User1 2-84,,TRUE,,170,773,96,187,http://172.26.129.146:8080/roller/roller-ui/authoring/entryRemove!remove.rol,6,0,0,,,,,,
1.76344E+12,12,/roller/roller-ui/authoring/entryRemove!remove.rol-542-1,200,OK,User1 2-84,text,TRUE,,6114,648,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,,
1.76344E+12,12,/roller/roller-ui/authoring/entryAdd.rol-545,200,OK,User1 2-57,text,TRUE,,6284,1737,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entryAdd.rol-545-0,302,Found,User1 2-57,,TRUE,,170,1138,96,187,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entryAdd.rol-545-1,200,OK,User1 2-57,text,TRUE,,6114,599,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,46,/roller/roller-ui/admin/globalConfig.rol-783,200,OK,User2 3-56,text,TRUE,,6284,1037,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/admin/globalConfig.rol-783-0,302,Found,User2 3-56,,TRUE,,170,529,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig.rol?weblog=,3,0,0,,,,,,
1.76344E+12,43,/roller/roller-ui/admin/globalConfig.rol-783-1,200,OK,User2 3-56,text,TRUE,,6114,508,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,42,0,0,,,,,,
1.76344E+12,38,/roller/roller-ui/login.rol-524,200,OK,User1 2-53,text,TRUE,,6294,501,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,38,0,4,,,,,,
1.76344E+12,11,/roller/roller-ui/authoring/entryRemove.rol-541,200,OK,User1 2-95,text,TRUE,,6284,1196,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entryRemove.rol-541-0,302,Found,User1 2-95,,TRUE,,170,634,96,187,http://172.26.129.146:8080/roller/roller-ui/authoring/entryRemove.rol?weblog=95&removeId=86112680-2d8d-4ffc-975d-33b6fcda1274,6,0,0,,,,,,
1.76344E+12,5,/roller/roller-ui/authoring/entryRemove.rol-541-1,200,OK,User1 2-95,text,TRUE,,6114,562,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76344E+12,10,/roller/roller-ui/admin/userAdmin.rol-781,200,OK,User2 3-40,text,TRUE,,6284,1034,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76344E+12,2,/roller/roller-ui/admin/userAdmin.rol-781-0,302,Found,User2 3-40,,TRUE,,170,526,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,2,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/admin/userAdmin.rol-781-1,200,OK,User2 3-40,text,TRUE,,6114,508,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,10,/roller/roller-services/tagdata/weblog/user1/-544,200,OK,User1 2-88,text,TRUE,,236,530,96,187,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=general,10,0,0,,,,,,
1.76344E+12,16,/roller/roller-ui/login-redirect.rol-763,200,OK,User2 3-86,text,TRUE,,6284,951,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/login-redirect.rol-763-0,302,Found,User2 3-86,,TRUE,,170,480,91,187,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,8,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/login-redirect.rol-763-1,200,OK,User2 3-86,text,TRUE,,6114,471,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,12,/roller/roller-ui/admin/cacheInfo.rol-740,200,OK,User2 3-97,text,TRUE,,6284,1050,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/admin/cacheInfo.rol-740-0,302,Found,User2 3-97,,TRUE,,170,534,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/cacheInfo.rol?weblog=,4,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/admin/cacheInfo.rol-740-1,200,OK,User2 3-97,text,TRUE,,6114,516,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,12,/roller/roller-ui/authoring/userdata-743,200,OK,User2 3-36,text,TRUE,,6284,819,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/authoring/userdata-743-0,302,Found,User2 3-36,,TRUE,,170,419,91,187,http://172.26.129.146:8080/roller/roller-ui/authoring/userdata?length=50,4,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/authoring/userdata-743-1,200,OK,User2 3-36,text,TRUE,,6114,400,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,39,/roller/roller-ui/admin/userAdmin.rol-781,200,OK,User2 3-28,text,TRUE,,6284,1034,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,32,0,0,,,,,,
1.76344E+12,32,/roller/roller-ui/admin/userAdmin.rol-781-0,302,Found,User2 3-28,,TRUE,,170,526,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,32,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/admin/userAdmin.rol-781-1,200,OK,User2 3-28,text,TRUE,,6114,508,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76344E+12,16,/roller/roller-ui/admin/userAdmin.rol-781,200,OK,User2 3-2,text,TRUE,,6284,1034,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/admin/userAdmin.rol-781-0,302,Found,User2 3-2,,TRUE,,170,526,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,8,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/admin/userAdmin.rol-781-1,200,OK,User2 3-2,text,TRUE,,6114,508,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76344E+12,46,/roller/roller-ui/admin/createUser.rol-748,200,OK,User2 3-82,text,TRUE,,6284,1538,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,35,0,0,,,,,,
1.76344E+12,35,/roller/roller-ui/admin/createUser.rol-748-0,302,Found,User2 3-82,,TRUE,,170,954,91,187,http://172.26.129.146:8080/roller/roller-ui/admin/createUser.rol,35,0,0,,,,,,
1.76344E+12,11,/roller/roller-ui/admin/createUser.rol-748-1,200,OK,User2 3-82,text,TRUE,,6114,584,91,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/authoring/entryAdd.rol-543,200,OK,User1 2-84,text,TRUE,,6284,1049,96,187,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
